edge_id,realworld_edge_id,u,v,key,routeable_vehicle_highway,highway_raw,highway_class,highway_evidence_class,length_m,length_evidence_class,maxspeed_raw,observed_maxspeed_kph,speed_kph_used,speed_evidence_class,lanes_raw,lane_count,lane_evidence_class,capacity_raw,capacity_proxy_veh_per_hr,lane_based_capacity_candidate_veh_per_hr,lane_based_capacity_evidence_class,capacity_evidence_class,free_flow_time_min,free_flow_time_evidence_class,base_disruption_raw,base_disruption_probability,base_disruption_evidence_class,benchmark_travel_time_min,benchmark_source_label,benchmark_snapshot_path,benchmark_evidence_class,attribute_assumptions,weak_for_final_claim,evidence_status,claim_boundary
'879294165'->'879294197':0:osm:74395500,osm:74395500,879294165,879294197,0,false,steps,unclassified,expert proxy,17.763987,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.035528,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294170'->'857271222':0:osm:72105301,osm:72105301,879294170,857271222,0,false,footway,unclassified,expert proxy,20.060426,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.040121,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294170'->'857271471':0:osm:72105301,osm:72105301,879294170,857271471,0,false,footway,unclassified,expert proxy,20.889697,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.041779,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294170'->'879294120':0:osm:74395457,osm:74395457,879294170,879294120,0,false,steps,unclassified,expert proxy,13.900929,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.027802,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294172'->'857271399':0:osm:72105301,osm:72105301,879294172,857271399,0,false,footway,unclassified,expert proxy,29.896153,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.059792,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294172'->'879294414':0:osm:74395454,osm:74395454,879294172,879294414,0,false,steps,unclassified,expert proxy,13.844212,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.027688,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294172'->'879294431':0:osm:72105301,osm:72105301,879294172,879294431,0,false,footway,unclassified,expert proxy,22.918637,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.045837,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294176'->'879294277':0:osm:74395435,osm:74395435,879294176,879294277,0,false,steps,unclassified,expert proxy,10.941907,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.021884,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294176'->'879294376':0:osm:74395469,osm:74395469,879294176,879294376,0,false,footway,unclassified,expert proxy,13.098977,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.026198,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294176'->'879294407':0:osm:74395496,osm:74395496,879294176,879294407,0,false,footway,unclassified,expert proxy,40.241629,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.080483,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294176'->'879294433':0:osm:74395496,osm:74395496,879294176,879294433,0,false,footway,unclassified,expert proxy,38.958882,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.077918,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294178'->'6283796205':0:osm:671014593,osm:671014593,879294178,6283796205,0,false,footway,unclassified,expert proxy,68.778282,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.137557,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294178'->'6718313270':0:osm:671014593,osm:671014593,879294178,6718313270,0,false,footway,unclassified,expert proxy,65.882638,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.131765,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294178'->'879294304':0:osm:74395458,osm:74395458,879294178,879294304,0,false,footway,unclassified,expert proxy,14.399853,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.0288,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294197'->'857271341':0:osm:533735581,osm:533735581,879294197,857271341,0,false,footway,unclassified,expert proxy,37.415959,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.074832,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294197'->'857271557':0:osm:533735581,osm:533735581,879294197,857271557,0,false,footway,unclassified,expert proxy,16.99619,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.033992,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294197'->'879294165':0:osm:74395500,osm:74395500,879294197,879294165,0,false,steps,unclassified,expert proxy,17.763987,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.035528,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294201'->'879294208':0:osm:74395496,osm:74395496,879294201,879294208,0,false,footway,unclassified,expert proxy,38.455477,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.076911,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294201'->'879294334':0:osm:74395496,osm:74395496,879294201,879294334,0,false,footway,unclassified,expert proxy,47.321442,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.094643,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294201'->'879294357':0:osm:74395468,osm:74395468,879294201,879294357,0,false,steps,unclassified,expert proxy,12.810393,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.025621,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294201'->'879294438':0:osm:74395480,osm:74395480,879294201,879294438,0,false,footway,unclassified,expert proxy,10.589876,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.02118,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294203'->'733808082':0:osm:1142111577,osm:1142111577,879294203,733808082,0,true,tertiary,tertiary,OSM-derived,43.946,OSM-derived,,,30,expert proxy,,,expert proxy,,750,,,expert proxy,0.087892,expert proxy,,0.03,sensitivity-only,,,,,speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294208'->'879294201':0:osm:74395496,osm:74395496,879294208,879294201,0,false,footway,unclassified,expert proxy,38.455477,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.076911,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294208'->'879294338':0:osm:74395496,osm:74395496,879294208,879294338,0,false,footway,unclassified,expert proxy,7.732526,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.015465,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294208'->'879294436':0:osm:74395497,osm:74395497,879294208,879294436,0,false,footway,unclassified,expert proxy,24.552555,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.049105,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294210'->'879294093':0:osm:74395475,osm:74395475,879294210,879294093,0,false,footway,unclassified,expert proxy,10.237359,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.020475,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294210'->'879294325':0:osm:74395434,osm:74395434,879294210,879294325,0,false,footway,unclassified,expert proxy,21.766179,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.043532,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294210'->'879294390':0:osm:74395445,osm:74395445,879294210,879294390,0,false,footway,unclassified,expert proxy,74.182045,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.148364,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294213'->'857271317':0:osm:72105301,osm:72105301,879294213,857271317,0,false,footway,unclassified,expert proxy,31.286014,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.062572,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294213'->'857271486':0:osm:72105301,osm:72105301,879294213,857271486,0,false,footway,unclassified,expert proxy,30.601696,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.061203,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294213'->'879294356':0:osm:74395486,osm:74395486,879294213,879294356,0,false,steps,unclassified,expert proxy,14.31129,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.028623,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294214'->'879294304':0:osm:74395436,osm:74395436,879294214,879294304,0,false,footway,unclassified,expert proxy,8.460173,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.01692,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
'879294214'->'879294340':0:osm:74395453,osm:74395453,879294214,879294340,0,false,footway,unclassified,expert proxy,12.873947,OSM-derived,,,30,expert proxy,,,expert proxy,,500,,,expert proxy,0.025748,expert proxy,,0.04,sensitivity-only,,,,,highway;speed_kph;capacity;base_p_fail,true,weak_for_final_claim,"Edge-level road-attribute evidence table; not reviewed road calibration, traffic assignment validation, graph-scale acceptance, or operational routing evidence."
