,stnode,endnode,Type,infra_type,one_way,Wkt,length,key,osm_id,geometry
24719,10096,2391,legitimate,residential,,"LINESTRING (-21.9615098 64.1417859, -21.9615154 64.1417463, -21.9615328 64.141583, -21.9615334 64.1413963)",0.04346055422387128,edge_12189,a503a80b-3a4b-4f5f-a16e-f99555731d84,"LINESTRING (-21.9615098 64.1417859, -21.9615334 64.1413963)"
24720,10096,11394,legitimate,residential,,"LINESTRING (-21.961482 64.1419038, -21.9615086 64.141808, -21.9615098 64.1417859)",0.013222355381040315,edge_12188,a503a80b-3a4b-4f5f-a16e-f99555731d84,"LINESTRING (-21.9615098 64.1417859, -21.961482 64.1419038)"
24721,10097,15609,legitimate,track,,"LINESTRING (-21.7592567 64.0936649, -21.7591729 64.0937842, -21.7591765 64.0938226, -21.7592026 64.0938699, -21.7592573 64.0939187, -21.7594843 64.0941217, -21.7595404 64.0942045, -21.7593437 64.0942391, -21.7591675 64.094277, -21.7590412 64.0943155)",0.09192232587952874,edge_22194,2ff5fa3b-2cb2-47a5-9024-0fa27551130d,"LINESTRING (-21.7592567 64.0936649, -21.7590412 64.0943155)"
24722,10098,15302,legitimate,service,,"LINESTRING (-21.8073653 64.1206301, -21.8070588 64.1205823, -21.8062903 64.1204625, -21.8060976 64.1203974, -21.8060424 64.1203787, -21.8048203 64.1201758)",0.13457081511246993,edge_4835,122b0377-0196-44a5-a70d-5acec71dba80,"LINESTRING (-21.8048203 64.1201758, -21.8073653 64.1206301)"
24723,10099,13203,legitimate,tertiary,,"LINESTRING (-21.8837478 64.1401938, -21.8838183 64.1400886)",0.012219615846404205,edge_7204,30d94a64-bc05-4286-bcac-4eae3a109dda,"LINESTRING (-21.8838183 64.1400886, -21.8837478 64.1401938)"
24724,10099,17608,legitimate,secondary,,"LINESTRING (-21.8850379 64.1401977, -21.8846702 64.1401756, -21.8841311 64.140122, -21.8840719 64.1401157, -21.8838183 64.1400886)",0.060666938590460726,edge_9313,a7ed54af-6bea-41ad-a0da-0e56d2a54955,"LINESTRING (-21.8838183 64.1400886, -21.8850379 64.1401977)"
24725,10099,18767,legitimate,secondary,,"LINESTRING (-21.8838183 64.1400886, -21.883583 64.1400605)",0.011876539415394839,edge_7205,2f90bde9-5219-4a05-9103-ea256b5b8d66,"LINESTRING (-21.8838183 64.1400886, -21.883583 64.1400605)"
24726,10100,5470,legitimate,service,,"LINESTRING (-21.8168387 64.1286297, -21.8168255 64.1284474)",0.02033284925153392,edge_5294,e7dae6fe-cca9-48fa-8d5d-c632050647bd,"LINESTRING (-21.8168387 64.1286297, -21.8168255 64.1284474)"
24727,10101,3999,legitimate,service,,"LINESTRING (-21.9403195 64.1502831, -21.9400452 64.1501762, -21.9403955 64.1498858)",0.054483697991865226,edge_12939,5e43f1f8-c6b2-4570-9bdf-4de5abb739e4,"LINESTRING (-21.9403955 64.1498858, -21.9403195 64.1502831)"
24728,10102,9058,legitimate,track,,"LINESTRING (-21.8865185 64.2417987, -21.8881125 64.2418168, -21.8891078 64.2418241)",0.12563607133210528,edge_14361,98d32a47-a844-4fbd-b508-b4252fc33e9a,"LINESTRING (-21.8891078 64.2418241, -21.8865185 64.2417987)"
24729,10103,7684,legitimate,service,,"LINESTRING (-21.7919051 64.1509196, -21.7919169 64.1508886, -21.7919259 64.1508714, -21.7920001 64.1507295, -21.7920671 64.1506161)",0.03475156729397847,edge_18532,c6c7f3d5-3781-470d-b686-2af6fa8fee1c,"LINESTRING (-21.7920671 64.1506161, -21.7919051 64.1509196)"
24730,10104,1375,legitimate,tertiary,,"LINESTRING (-21.9744891 64.1454314, -21.9735885 64.1452541)",0.04808862454681929,edge_13874,5a3ef5cc-ca04-496e-b388-a97a296ee7d9,"LINESTRING (-21.9744891 64.1454314, -21.9735885 64.1452541)"
24731,10104,7121,legitimate,service,,"LINESTRING (-21.9744768 64.1458718, -21.9744867 64.1455166, -21.9744891 64.1454314)",0.04909926392665157,edge_13864,2766935e-cf2a-4f54-86fd-6ab0f6a65e3e,"LINESTRING (-21.9744891 64.1454314, -21.9744768 64.1458718)"
24732,10104,14711,legitimate,tertiary,,"LINESTRING (-21.9753232 64.1455956, -21.9744891 64.1454314)",0.044537172590033605,edge_13873,5a3ef5cc-ca04-496e-b388-a97a296ee7d9,"LINESTRING (-21.9744891 64.1454314, -21.9753232 64.1455956)"
24733,10105,2700,legitimate,service,,"LINESTRING (-21.8431701 64.098211, -21.8432722 64.0982895, -21.8431787 64.0983158, -21.8430925 64.0983344)",0.020175194358011836,edge_1662,39278ae5-918e-4075-a84a-7d67d18ac393,"LINESTRING (-21.8430925 64.0983344, -21.8431701 64.098211)"
24734,10105,15642,legitimate,residential,,"LINESTRING (-21.8430925 64.0983344, -21.8428492 64.0981243, -21.8427923 64.0980764, -21.8427261 64.0980305)",0.03832233770658601,edge_1664,da4a8a72-aa1d-4a79-bc76-35ee1beb68a8,"LINESTRING (-21.8430925 64.0983344, -21.8427261 64.0980305)"
24735,10105,16655,legitimate,residential,,"LINESTRING (-21.8434327 64.0986281, -21.8433497 64.0985565, -21.8431978 64.0984253, -21.8430925 64.0983344)",0.03670362635026938,edge_1663,da4a8a72-aa1d-4a79-bc76-35ee1beb68a8,"LINESTRING (-21.8430925 64.0983344, -21.8434327 64.0986281)"
24736,10106,3822,legitimate,unclassified,,"LINESTRING (-21.8368071 64.1255996, -21.8356142 64.1256068, -21.8355128 64.1256129)",0.06310004329859871,edge_4207,c89133b0-41b3-4b65-8fd8-3488566b1cfd,"LINESTRING (-21.8368071 64.1255996, -21.8355128 64.1256129)"
24737,10106,4534,legitimate,unclassified,,"LINESTRING (-21.8372743 64.1245417, -21.837253 64.1245993, -21.8372329 64.1246481, -21.8370699 64.1250453, -21.8368071 64.1255996)",0.12012305435434839,edge_4213,988fddc7-a1c9-4cbc-a020-e4d8da165b04,"LINESTRING (-21.8368071 64.1255996, -21.8372743 64.1245417)"
24738,10106,11562,legitimate,unclassified,,"LINESTRING (-21.8368071 64.1255996, -21.836527 64.1261065)",0.05813270862600446,edge_4204,0852b6db-1d1c-44b2-b6bc-d69c3f9b3bd2,"LINESTRING (-21.8368071 64.1255996, -21.836527 64.1261065)"
24739,10107,6700,legitimate,residential,,"LINESTRING (-21.9316807 64.1429465, -21.9315746 64.1429754, -21.9308538 64.1431715, -21.9307131 64.1432098)",0.05550108050987319,edge_12484,6d9611b2-8af9-48cf-8161-c615587f7cad,"LINESTRING (-21.9316807 64.1429465, -21.9307131 64.1432098)"
24740,10107,8655,legitimate,residential,,"LINESTRING (-21.9316807 64.1429465, -21.9317681 64.1430103, -21.9326007 64.1436184, -21.9327201 64.1437056, -21.93277 64.1437248, -21.9328295 64.1437369, -21.9329001 64.1437489)",0.10871844297589375,edge_12486,4d419c9a-2ec6-49a5-88cf-ddadc69e1f95,"LINESTRING (-21.9316807 64.1429465, -21.9329001 64.1437489)"
24741,10107,14918,legitimate,residential,,"LINESTRING (-21.9340301 64.1423622, -21.9339657 64.1423779, -21.9333609 64.1425259, -21.9320255 64.1428852, -21.9318196 64.1429002, -21.9316807 64.1429465)",0.1323690320678381,edge_12488,96f61dff-cf79-46c7-9012-7faf48671abe,"LINESTRING (-21.9316807 64.1429465, -21.9340301 64.1423622)"
24742,10107,16350,legitimate,residential,,"LINESTRING (-21.9310283 64.1424644, -21.9310614 64.1424891, -21.931325 64.142685, -21.9315872 64.1428778, -21.9316807 64.1429465)",0.06242740243847261,,e8493274-0b89-4026-b50e-3f439c506ceb,"LINESTRING (-21.9310283 64.1424644, -21.931325 64.142685, -21.9316807 64.1429465)"
24743,10110,7518,legitimate,residential,,"LINESTRING (-21.8368538 64.1007698, -21.8364739 64.1008715, -21.8363538 64.1009032)",0.028555760942867197,edge_177,94440417-e4c6-4cfc-a1cc-09f2350595dd,"LINESTRING (-21.8368538 64.1007698, -21.8363538 64.1009032)"
24744,10110,13109,legitimate,residential,,"LINESTRING (-21.8373412 64.100642, -21.8368538 64.1007698)",0.02770702208087984,edge_176,94440417-e4c6-4cfc-a1cc-09f2350595dd,"LINESTRING (-21.8368538 64.1007698, -21.8373412 64.100642)"
24745,10110,15467,legitimate,service,,"LINESTRING (-21.8372028 64.1010443, -21.8369365 64.1008326, -21.8368538 64.1007698)",0.03501473522370554,edge_174,1a0693ad-f947-41c2-bfb0-687f8f4ef5c8,"LINESTRING (-21.8368538 64.1007698, -21.8372028 64.1010443)"
24746,10111,16170,legitimate,primary,,"LINESTRING (-21.515074 64.3620488, -21.5148976 64.3619978)",0.010242647235756394,edge_14655,348d6a92-724a-40aa-81be-56b00a093d07,"LINESTRING (-21.515074 64.3620488, -21.5148976 64.3619978)"
24747,10111,16170,legitimate,service,,"LINESTRING (-21.515074 64.3620488, -21.5149719 64.3620885, -21.5148813 64.3620647, -21.5148976 64.3619978)",0.01924306792703411,edge_14698,6edcc466-50bd-44b3-bec7-e753347862dc,"LINESTRING (-21.515074 64.3620488, -21.5148976 64.3619978)"
24748,10111,16170,legitimate,primary,,"LINESTRING (-21.515074 64.3620488, -21.5148976 64.3619978)",0.010242647235756394,edge_14655,348d6a92-724a-40aa-81be-56b00a093d07,"LINESTRING (-21.515074 64.3620488, -21.5148976 64.3619978)"
24749,10111,16170,legitimate,service,,"LINESTRING (-21.515074 64.3620488, -21.5149719 64.3620885, -21.5148813 64.3620647, -21.5148976 64.3619978)",0.01924306792703411,edge_14698,6edcc466-50bd-44b3-bec7-e753347862dc,"LINESTRING (-21.515074 64.3620488, -21.5148976 64.3619978)"
24750,10111,7997,legitimate,primary,,"LINESTRING (-21.5358922 64.3591414, -21.535585 64.3590982, -21.5349663 64.3590353, -21.5344233 64.3590127, -21.5338423 64.3590059, -21.5332919 64.3590183, -21.5327949 64.3590611, -21.5323465 64.3591118, -21.5318837 64.3591993, -21.5314518 64.3592949, -21.5310279 64.3594094, -21.5306247 64.3595359, -21.5298613 64.3598313, -21.5290068 64.3601009, -21.5282174 64.3602919, -21.5272286 64.3604729, -21.5233732 64.3611411, -21.5220789 64.361416, -21.5198519 64.3620404, -21.5190442 64.3621925, -21.5179839 64.3622772, -21.5167322 64.362285, -21.5162323 64.3622382, -21.5157183 64.3621801, -21.5153863 64.3621288, -21.515074 64.3620488)",1.1044844576766888,edge_14654,348d6a92-724a-40aa-81be-56b00a093d07,"LINESTRING (-21.515074 64.3620488, -21.5358922 64.3591414)"
24751,10112,10637,legitimate,residential,,"LINESTRING (-21.6196342 64.180609, -21.6200633 64.1822426, -21.620117 64.182387, -21.6201375 64.1824152)",0.2029107453972905,edge_17542,810d89e1-f2ef-4e40-9aab-0488c82f82fb,"LINESTRING (-21.6201375 64.1824152, -21.6196342 64.180609)"
24752,10112,13759,legitimate,service,,"LINESTRING (-21.6205682 64.182367, -21.6201375 64.1824152)",0.021615928479758108,edge_17545,1e61f6dd-0f59-4a42-9faa-6baf4d170c96,"LINESTRING (-21.6201375 64.1824152, -21.6205682 64.182367)"
24753,10112,16926,legitimate,residential,,"LINESTRING (-21.6201375 64.1824152, -21.6202001 64.182501, -21.6205333 64.1827391, -21.6207612 64.1829077, -21.6208264 64.1830279, -21.6208048 64.1831569, -21.6207943 64.1831797, -21.6207371 64.1833042, -21.6206403 64.1834696, -21.6205451 64.183611, -21.6204777 64.1836981)",0.1535928349525784,edge_17543,810d89e1-f2ef-4e40-9aab-0488c82f82fb,"LINESTRING (-21.6201375 64.1824152, -21.6204777 64.1836981)"
24754,10113,1452,legitimate,residential,,"LINESTRING (-21.7810804 64.1529091, -21.78112 64.1528437, -21.7813011 64.1525447)",0.042019016043370216,edge_18728,23a723b3-ae0c-490f-95fe-317114e98077,"LINESTRING (-21.7810804 64.1529091, -21.7813011 64.1525447)"
24755,10113,16358,legitimate,residential,,"LINESTRING (-21.7823033 64.1531548, -21.7821679 64.1530963, -21.7820086 64.1530472, -21.7818033 64.1529989, -21.7815398 64.1529598, -21.7813769 64.1529422, -21.7813097 64.1529349, -21.7810804 64.1529091)",0.06671339643569427,edge_18723,d5234e37-1a7c-4cd0-88af-5e74a0a9325b,"LINESTRING (-21.7810804 64.1529091, -21.7823033 64.1531548)"
24756,10113,17065,legitimate,residential,,"LINESTRING (-21.7810804 64.1529091, -21.7806417 64.1528632)",0.02195363621401763,edge_18737,90304ff2-b021-4d9e-b7f9-3b6b4c4b5a0e,"LINESTRING (-21.7810804 64.1529091, -21.7806417 64.1528632)"
24757,10114,6220,legitimate,residential,,"LINESTRING (-21.7920385 64.144099, -21.7918813 64.1440926, -21.7917542 64.1440874)",0.013899896596484189,edge_19028,3839aedf-5243-402a-9964-e1f28d99b213,"LINESTRING (-21.7920385 64.144099, -21.7917542 64.1440874)"
24758,10114,5311,legitimate,tertiary,,"LINESTRING (-21.7920385 64.144099, -21.7920271 64.1441538, -21.79202 64.1441879, -21.7919896 64.1442384, -21.7919498 64.144272, -21.7918523 64.1443434)",0.029256732918654948,edge_19037,8d802f76-3137-46ed-a70f-5584c954a0c6,"LINESTRING (-21.7920385 64.144099, -21.7918523 64.1443434)"
24759,10114,12057,legitimate,residential,,"LINESTRING (-21.792344 64.1441128, -21.7921773 64.1441054, -21.7920385 64.144099)",0.014951000651290576,edge_19026,7a776078-5022-4214-be0c-6c9ecb2b3b15,"LINESTRING (-21.7920385 64.144099, -21.792344 64.1441128)"
24760,10114,12416,legitimate,tertiary,,"LINESTRING (-21.792301 64.1429528, -21.7922645 64.1431051, -21.7922574 64.1431629, -21.7922632 64.1432231, -21.7922752 64.1432602, -21.7923087 64.1433122, -21.7923825 64.1434007, -21.7923991 64.1434723, -21.7923981 64.1435162, -21.7923956 64.1435372, -21.7923884 64.143565, -21.7923653 64.143607, -21.7923359 64.1436434, -21.7922851 64.1436942, -21.7922228 64.1437443, -21.7921641 64.143789, -21.7921255 64.1438327, -21.7920938 64.1438832, -21.792063 64.1439644, -21.7920496 64.144038, -21.7920385 64.144099)",0.13200376485542029,edge_19076,3605aa04-20b5-4d2d-a6e4-1bcff8479bb3,"LINESTRING (-21.7920385 64.144099, -21.792301 64.1429528)"
24761,10115,6238,legitimate,service,,"LINESTRING (-21.9022425 64.1458913, -21.9017066 64.1459222)",0.026312159566996857,edge_8706,67ef32a8-cf39-4d67-8119-8f975a3491a7,"LINESTRING (-21.9022425 64.1458913, -21.9017066 64.1459222)"
24762,10115,3192,legitimate,service,,"LINESTRING (-21.9029497 64.1458507, -21.9022425 64.1458913)",0.034720283841130115,edge_8705,67ef32a8-cf39-4d67-8119-8f975a3491a7,"LINESTRING (-21.9022425 64.1458913, -21.9029497 64.1458507)"
24763,10115,3216,legitimate,service,,"LINESTRING (-21.9022835 64.1460408, -21.9022425 64.1458913)",0.01678526613947948,edge_8708,b455040f-614b-4e56-972d-4038591f9894,"LINESTRING (-21.9022425 64.1458913, -21.9022835 64.1460408)"
24764,10116,5489,legitimate,service,,"LINESTRING (-21.7908331 64.120763, -21.7908235 64.1206375)",0.013998456646586936,edge_20369,2e2e6dbc-60f1-413d-b3b5-7b655d8ad99c,"LINESTRING (-21.7908331 64.120763, -21.7908235 64.1206375)"
24765,10116,3014,legitimate,service,,"LINESTRING (-21.7919288 64.1206222, -21.7919344 64.1207542, -21.7908331 64.120763)",0.06838259123617522,edge_20368,2e2e6dbc-60f1-413d-b3b5-7b655d8ad99c,"LINESTRING (-21.7908331 64.120763, -21.7919288 64.1206222)"
24766,10116,17352,legitimate,service,,"LINESTRING (-21.7908331 64.120763, -21.7908379 64.1208258, -21.7908561 64.1210645, -21.7910385 64.1210644)",0.04251617744655347,edge_20370,7eea8f28-891a-4bbc-866d-e44bdc1aad81,"LINESTRING (-21.7908331 64.120763, -21.7910385 64.1210644)"
24767,10117,17249,legitimate,service,,"LINESTRING (-21.8838093 64.1286304, -21.8839445 64.1286519, -21.885097 64.1288346)",0.06672272082447356,edge_2262,4e40182b-266b-435f-8acf-254581ae390b,"LINESTRING (-21.885097 64.1288346, -21.8838093 64.1286304)"
24768,10118,9939,legitimate,residential,,"LINESTRING (-21.8985254 64.1346725, -21.8977818 64.1345517, -21.8982194 64.1340036)",0.10334479029219734,edge_9614,571b6452-094f-48d1-b30b-12d735cef6bd,"LINESTRING (-21.8982194 64.1340036, -21.8985254 64.1346725)"
24769,10119,3385,legitimate,track,,"LINESTRING (-21.6379883 64.1334525, -21.6377513 64.13353, -21.6376591 64.1335904, -21.6376394 64.1337971, -21.6375341 64.1341618, -21.6375472 64.134449, -21.637251 64.1347477, -21.6371457 64.1349487, -21.636935 64.1354828, -21.6365862 64.1359825, -21.6364742 64.1362639, -21.6363887 64.1363242, -21.6357304 64.1366487, -21.6354474 64.136798, -21.6351782 64.1368972, -21.6350082 64.1370021, -21.6348506 64.1370491, -21.6347428 64.1370528, -21.6346267 64.1370238, -21.6343945 64.1368972, -21.634042 64.1367832, -21.6338512 64.1367398, -21.6337351 64.1367452, -21.6336149 64.1367796, -21.6335858 64.1368266, -21.6334158 64.1369587, -21.633279 64.1370166, -21.6331463 64.1370148, -21.6330385 64.1369931, -21.6328643 64.1368845, -21.6327731 64.1367054, -21.6326279 64.1366439, -21.6322672 64.1365951, -21.6320432 64.1366078, -21.6311226 64.1368067, -21.6309236 64.1369225, -21.630766 64.137069, -21.6306914 64.137098, -21.6301813 64.1372915, -21.6300942 64.137344, -21.6299615 64.1374833, -21.6298454 64.1375629, -21.6293105 64.1377221, -21.6291114 64.1379247, -21.628987 64.1381616, -21.6290285 64.1382629, -21.629087 64.1382973, -21.6296712 64.1384257, -21.6297542 64.1385071, -21.6297749 64.1385957, -21.6296671 64.1387187, -21.629439 64.1388218, -21.6293644 64.1388634, -21.6291736 64.1391275, -21.6289456 64.1393572, -21.6287963 64.1396014, -21.628517 64.1397749, -21.6281203 64.1399559, -21.6275439 64.1404208, -21.6274988 64.1405672, -21.6275108 64.1406975, -21.6275108 64.1408494, -21.6272735 64.1409837, -21.6268647 64.1411367, -21.6263294 64.1412925, -21.6257919 64.141366, -21.6253198 64.1413894, -21.6248603 64.1413835, -21.6246266 64.1414809, -21.6236676 64.1419228, -21.623077 64.1421668, -21.6228522 64.1422597, -21.6221333 64.1427604, -21.6217374 64.1431876, -21.6218329 64.1435465, -21.6220164 64.1440766, -21.6222299 64.1445057, -21.6226483 64.1450063, -21.6233135 64.1454929, -21.6237437 64.145747, -21.6239798 64.1458593, -21.6242265 64.1459248, -21.6245806 64.1460324, -21.6248799 64.1461643, -21.6250623 64.1463421, -21.6253852 64.1465517, -21.6257328 64.1466766, -21.6261255 64.1468043, -21.6263079 64.146954, -21.6262757 64.1471365, -21.6262532 64.1473269, -21.6261524 64.1475652, -21.6261075 64.1476954, -21.6262254 64.1477965, -21.6263995 64.1478737, -21.6267 64.148058)",2.2615437867291175,edge_17880,f1506f20-8010-46cb-a9c6-402a9e4dbf7c,"LINESTRING (-21.6267 64.148058, -21.6379883 64.1334525)"
24770,10120,1054,legitimate,service,,"LINESTRING (-21.6454723 64.1519075, -21.6454493 64.1520579, -21.6453325 64.1521977, -21.6452944 64.1522558, -21.6449882 64.15253, -21.6449168 64.1525846, -21.6448043 64.1526682, -21.6447586 64.1526918, -21.6447037 64.1527114, -21.6446416 64.1527264, -21.6445743 64.1527361, -21.6445064 64.1527403, -21.6444378 64.1527392, -21.6443512 64.1527281, -21.6440978 64.1526779, -21.6437418 64.1526077, -21.6434257 64.1525558, -21.6433224 64.152542, -21.6432165 64.1525327, -21.643109 64.1525281, -21.6430064 64.1525281, -21.6429043 64.1525323, -21.6426431 64.1525678, -21.6425768 64.1525728, -21.6425094 64.1525721, -21.6424368 64.1525645, -21.6423698 64.1525501, -21.6422263 64.1525078, -21.6420158 64.1524453, -21.6419266 64.1524075, -21.6418847 64.1523577, -21.6418572 64.1522876, -21.6417816 64.1522556, -21.6414043 64.1521452)",0.2866379601001861,edge_17870,1b1a4d66-301d-4a3e-82cc-f1fbe30f6915,"LINESTRING (-21.6454723 64.1519075, -21.6414043 64.1521452)"
24771,10120,744,legitimate,service,,"LINESTRING (-21.6454723 64.1519075, -21.645813 64.1517961, -21.6459793 64.1518639)",0.03178945019589035,edge_17871,30628dfe-7eb5-4dfa-93e1-3d511b6aebf4,"LINESTRING (-21.6454723 64.1519075, -21.6459793 64.1518639)"
24772,10120,14070,legitimate,service,,"LINESTRING (-21.6457969 64.1513634, -21.6456734 64.1513912, -21.6455811 64.1514205, -21.6454902 64.1514557, -21.6454333 64.1514838, -21.6453896 64.1515105, -21.6453539 64.1515508, -21.6453414 64.151586, -21.6453425 64.1516453, -21.6453617 64.1517071, -21.6453861 64.1517534, -21.6454395 64.1518078, -21.6454723 64.1519075)",0.07154306525582747,edge_17869,1b1a4d66-301d-4a3e-82cc-f1fbe30f6915,"LINESTRING (-21.6454723 64.1519075, -21.6457969 64.1513634)"
24773,10121,1739,legitimate,service,,"LINESTRING (-21.9597225 64.1393715, -21.9596333 64.1394046, -21.9594474 64.1394777)",0.017877962290844727,edge_12213,738f6027-e990-457a-bf7f-c624c79873f0,"LINESTRING (-21.9594474 64.1394777, -21.9597225 64.1393715)"
24774,10121,10885,legitimate,service,,"LINESTRING (-21.9594474 64.1394777, -21.9582575 64.1399455, -21.9576686 64.139728)",0.11549753104863184,edge_12214,738f6027-e990-457a-bf7f-c624c79873f0,"LINESTRING (-21.9594474 64.1394777, -21.9576686 64.139728)"
24775,10121,11625,legitimate,service,,"LINESTRING (-21.9586911 64.139156, -21.9593675 64.1394437, -21.9594474 64.1394777)",0.05140100590698911,edge_12225,398600ca-c191-4201-b314-04c168777917,"LINESTRING (-21.9594474 64.1394777, -21.9586911 64.139156)"
24776,10122,3900,legitimate,residential,,"LINESTRING (-21.9379276 64.1444943, -21.937812 64.1439244)",0.06378094068897397,edge_12524,7d2029fe-983c-4d08-85cc-f76f25e35c14,"LINESTRING (-21.9379276 64.1444943, -21.937812 64.1439244)"
24777,10122,12563,legitimate,residential,,"LINESTRING (-21.9371496 64.1443732, -21.9379276 64.1444943)",0.040206510147789636,edge_12528,6f190220-8394-4564-a75c-060f050ef55a,"LINESTRING (-21.9379276 64.1444943, -21.9371496 64.1443732)"
24778,10122,14392,legitimate,residential,,"LINESTRING (-21.9376139 64.1457612, -21.937839 64.1451449, -21.9379552 64.1448322, -21.9379675 64.144768, -21.9379706 64.144697, -21.9379276 64.1444943)",0.14268085298568123,edge_12554,34af00f6-e97b-45b5-b232-6046cb87852e,"LINESTRING (-21.9379276 64.1444943, -21.9376139 64.1457612)"
24779,10122,16721,legitimate,residential,,"LINESTRING (-21.9379276 64.1444943, -21.9386087 64.1444669)",0.033295624176540854,edge_12533,a8db4c91-ef0e-4072-b5cc-73102eff4fa5,"LINESTRING (-21.9379276 64.1444943, -21.9386087 64.1444669)"
