,stnode,endnode,one_way,id,key,infra_type,Wkt,length,osm_id,geometry
12414,10345,8526,False,17212,edge_17212,unclassified,"LINESTRING (-21.7508726 64.1848689, -21.7507404 64.1848555, -21.7504364 64.1848377, -21.7472972 64.1848988, -21.747094 64.1849134, -21.7468909 64.1849383, -21.7465966 64.184952, -21.7460468 64.1849685)",0.23568979368927376,594772271,"LINESTRING (-21.7508726 64.1848689, -21.7460468 64.1849685)"
12415,10346,3972,False,11477,edge_11477,tertiary,"LINESTRING (-21.8263757 64.1098673, -21.8267774 64.1099899, -21.8269242 64.1100347, -21.8272036 64.1101107, -21.8274492 64.110152, -21.8277349 64.1101958, -21.8280051 64.1102202, -21.8280823 64.1102234, -21.8283648 64.1102349, -21.8285349 64.1102376, -21.8287984 64.1102418, -21.8289022 64.1102425, -21.830489 64.1102535)",0.21083258878541858,162563156,"LINESTRING (-21.8263757 64.1098673, -21.830489 64.1102535)"
12416,10347,15385,False,14404,edge_14404,residential,"LINESTRING (-21.5408172 64.2968938, -21.5394508 64.2970888, -21.5377497 64.2972823, -21.5375888 64.2973463, -21.5361877 64.298071, -21.5347616 64.2987818, -21.5332882 64.2995014, -21.5321773 64.3000729)",0.5666258106822187,290549857,"LINESTRING (-21.5408172 64.2968938, -21.5321773 64.3000729)"
12417,10347,5088,False,18631,edge_18631,residential,"LINESTRING (-21.5408172 64.2968938, -21.5404713 64.296269, -21.5403174 64.2960334, -21.5402572 64.2958949, -21.5402985 64.2957003)",0.13643933542867653,676659332,"LINESTRING (-21.5408172 64.2968938, -21.5402985 64.2957003)"
12418,10348,5323,False,1253,edge_1253,residential,"LINESTRING (-21.9168958 64.1326148, -21.9164542 64.1323081)",0.04039195426050292,5170639,"LINESTRING (-21.9168958 64.1326148, -21.9164542 64.1323081)"
12419,10348,2400,False,8656,edge_8656,service,"LINESTRING (-21.9168958 64.1326148, -21.9169388 64.1326029, -21.9170397 64.1325753, -21.9172124 64.132528)",0.018203279566806025,110014405,"LINESTRING (-21.9168958 64.1326148, -21.9172124 64.132528)"
12420,10349,5670,False,9711,edge_9711,service,"LINESTRING (-21.9114564 64.1443079, -21.9117568 64.1443566)",0.01559850693805256,127604462,"LINESTRING (-21.9114564 64.1443079, -21.9117568 64.1443566)"
12421,10351,12745,True,1093,edge_1093,residential,"LINESTRING (-21.9243273 64.1463535, -21.9241004 64.1463066)",0.012219548956091569,5137065,"LINESTRING (-21.9243273 64.1463535, -21.9241004 64.1463066)"
12422,10351,1768,False,15157,edge_15157,service,"LINESTRING (-21.9243273 64.1463535, -21.9242809 64.1463938, -21.9239971 64.1466359)",0.03534746569848136,381392887,"LINESTRING (-21.9243273 64.1463535, -21.9239971 64.1466359)"
12423,10352,5785,False,14184,edge_14184,service,"LINESTRING (-21.766893 64.129814, -21.7667178 64.129732, -21.7666127 64.1297223, -21.7664949 64.1297279, -21.766307 64.1297779, -21.7661236 64.1298604)",0.047044487151556125,259081197,"LINESTRING (-21.766893 64.129814, -21.7661236 64.1298604)"
12424,10353,5811,False,3821,edge_3821,residential,"LINESTRING (-21.8221375 64.1407809, -21.8224197 64.1408199)",0.014410514784522174,28389377,"LINESTRING (-21.8221375 64.1407809, -21.8224197 64.1408199)"
12425,10353,15916,False,6320,edge_6320,residential,"LINESTRING (-21.8221375 64.1407809, -21.8225408 64.1400154)",0.08756733001639883,68515862,"LINESTRING (-21.8221375 64.1407809, -21.8225408 64.1400154)"
12426,10354,7626,True,1424,edge_1424,primary_link,"LINESTRING (-21.8989945 64.1229577, -21.8989485 64.1237083, -21.8988784 64.1242333)",0.14233248004053317,5200850,"LINESTRING (-21.8989945 64.1229577, -21.8988784 64.1242333)"
12427,10354,4713,True,10664,edge_10664,primary,"LINESTRING (-21.8989945 64.1229577, -21.8995124 64.1256913)",0.3057822813391329,150475080,"LINESTRING (-21.8989945 64.1229577, -21.8995124 64.1256913)"
12428,10355,2846,True,9348,edge_9348,service,"LINESTRING (-21.877015 64.1226655, -21.877113 64.1226474, -21.8771615 64.1226005)",0.010920639732303937,119753587,"LINESTRING (-21.877015 64.1226655, -21.8771615 64.1226005)"
12429,10355,10628,True,15692,edge_15692,secondary,"LINESTRING (-21.877015 64.1226655, -21.8773902 64.1227011, -21.8777317 64.1226872)",0.03541341404309306,497267432,"LINESTRING (-21.877015 64.1226655, -21.8777317 64.1226872)"
12430,10356,6801,False,14128,edge_14128,unclassified,"LINESTRING (-21.878194 64.2432272, -21.8783153 64.2431878, -21.8787911 64.2429847, -21.878959 64.2428815, -21.8790406 64.2428009, -21.8790839 64.2427319, -21.8790931 64.2426666, -21.8790571 64.2426084, -21.8789582 64.2425404, -21.8786949 64.2424181, -21.8783343 64.2422622, -21.8782153 64.2421952, -21.8781347 64.2421291, -21.8780768 64.2420483, -21.8780061 64.2419354)",0.17814751051572808,246698529,"LINESTRING (-21.878194 64.2432272, -21.8780061 64.2419354)"
12431,10356,2135,False,18556,edge_18556,service,"LINESTRING (-21.878194 64.2432272, -21.8784504 64.2432946, -21.8787816 64.2431947, -21.8790529 64.2431467, -21.8793243 64.2431367, -21.8796187 64.2431587, -21.8815228 64.2435184, -21.8816838 64.2435584, -21.8817527 64.2435964, -21.8817757 64.2436244, -21.8817803 64.2436643)",0.1988318564909361,673225627,"LINESTRING (-21.878194 64.2432272, -21.8817803 64.2436643)"
12432,10357,493,True,17717,edge_17717,secondary,"LINESTRING (-21.9222206 64.1342894, -21.9224828 64.134519)",0.028603610500149625,630370025,"LINESTRING (-21.9222206 64.1342894, -21.9224828 64.134519)"
12433,10360,13693,False,17812,edge_17812,residential,"LINESTRING (-21.8735424 64.1333535, -21.8737529 64.1334716)",0.01668589171409095,650606507,"LINESTRING (-21.8735424 64.1333535, -21.8737529 64.1334716)"
12434,10361,14251,False,10110,edge_10110,service,"LINESTRING (-21.8465826 64.1349772, -21.846578 64.1349293)",0.0053445608283431865,136702595,"LINESTRING (-21.8465826 64.1349772, -21.846578 64.1349293)"
12435,10361,6757,False,16587,edge_16587,service,"LINESTRING (-21.8465826 64.1349772, -21.8466193 64.135492, -21.846761 64.1354913, -21.8468828 64.1354907)",0.07024929343017922,561377028,"LINESTRING (-21.8465826 64.1349772, -21.8468828 64.1354907)"
12436,10362,15678,False,735,edge_735,residential,"LINESTRING (-21.9046124 64.136481, -21.9047712 64.1362799)",0.02371457264863944,5079541,"LINESTRING (-21.9046124 64.136481, -21.9047712 64.1362799)"
12437,10363,2380,False,15470,edge_15470,service,"LINESTRING (-21.6674672 64.3299645, -21.6673952 64.3301015, -21.6660066 64.3311439, -21.66582 64.3312699, -21.6657263 64.3313213)",0.1738760504671928,439230592,"LINESTRING (-21.6674672 64.3299645, -21.6657263 64.3313213)"
12438,10363,13432,False,18896,edge_18896,primary,"LINESTRING (-21.6674672 64.3299645, -21.6652958 64.3299848)",0.10502000813149666,679505681,"LINESTRING (-21.6674672 64.3299645, -21.6652958 64.3299848)"
12439,10365,4521,False,10186,edge_10186,residential,"LINESTRING (-21.8894631 64.1373723, -21.8895764 64.1373163, -21.8899142 64.1371373)",0.034190988208568,137611383,"LINESTRING (-21.8894631 64.1373723, -21.8899142 64.1371373)"
12440,10365,5669,True,15774,edge_15774,tertiary,"LINESTRING (-21.8894631 64.1373723, -21.8892334 64.137306, -21.8888425 64.137185, -21.8885796 64.1370984, -21.8883241 64.1370068)",0.06886303447543252,497478367,"LINESTRING (-21.8894631 64.1373723, -21.8883241 64.1370068)"
12441,10366,1389,False,15901,edge_15901,service,"LINESTRING (-21.6130069 64.3207949, -21.6126287 64.3209157, -21.6123283 64.3210482, -21.6121674 64.3211622, -21.6113412 64.3219874, -21.6116899 64.3220524, -21.6117865 64.322085, -21.611824 64.3221315)",0.1884067321698145,504037024,"LINESTRING (-21.6130069 64.3207949, -21.611824 64.3221315)"
12442,10366,13691,False,15902,edge_15902,service,"LINESTRING (-21.6130069 64.3207949, -21.6131598 64.3210018, -21.6132657 64.3210878, -21.6133314 64.3211412, -21.6135353 64.3212877, -21.6135943 64.3213551, -21.6136318 64.3214504, -21.6134495 64.3220338, -21.613369 64.3221013, -21.613251 64.3221291, -21.6130954 64.3221384, -21.6129291 64.3221222, -21.612795 64.3220641, -21.6127306 64.3220013, -21.6127199 64.3219502, -21.6128862 64.3214016, -21.6130632 64.3211714, -21.6131491 64.3211133, -21.6132657 64.3210878)",0.30147702851520564,504037025,"LINESTRING (-21.6130069 64.3207949, -21.6132657 64.3210878)"
12443,10366,5564,False,15904,edge_15904,service,"LINESTRING (-21.6130069 64.3207949, -21.6128594 64.3209076, -21.6126904 64.3210761, -21.6125831 64.3211563, -21.6124812 64.321204, -21.6123444 64.32124, -21.6122559 64.3212714, -21.6122103 64.3213074, -21.6121995 64.3213551, -21.6122195 64.3213817, -21.6122344 64.3214016, -21.6122988 64.3214713, -21.6122881 64.3215492, -21.6121003 64.3217712, -21.6119877 64.3217898)",0.13042908951197948,504037026,"LINESTRING (-21.6130069 64.3207949, -21.6119877 64.3217898)"
12444,10367,14532,False,18240,edge_18240,service,"LINESTRING (-21.7994095 64.1226835, -21.7988006 64.1226944)",0.029688705750898374,670102189,"LINESTRING (-21.7994095 64.1226835, -21.7988006 64.1226944)"
12445,10367,9582,False,18243,edge_18243,service,"LINESTRING (-21.7994095 64.1226835, -21.7994179 64.1228441, -21.7988095 64.1228557)",0.04757573767481152,670102191,"LINESTRING (-21.7994095 64.1226835, -21.7988095 64.1228557)"
12446,10368,4625,False,18993,edge_18993,service,"LINESTRING (-21.7019462 64.1577211, -21.7030534 64.1569565, -21.7031032 64.1569366, -21.7031696 64.1569276, -21.7036464 64.1569312)",0.1307062839081848,680434188,"LINESTRING (-21.7019462 64.1577211, -21.7036464 64.1569312)"
12447,10369,15461,False,1653,edge_1653,tertiary,"LINESTRING (-21.8002012 64.1382947, -21.7997467 64.1382306, -21.7990527 64.1381062, -21.7986972 64.1380467, -21.7985503 64.1380244)",0.08588961465769251,8024315,"LINESTRING (-21.8002012 64.1382947, -21.7985503 64.1380244)"
12448,10369,9449,False,6409,edge_6409,residential,"LINESTRING (-21.8002012 64.1382947, -21.8002486 64.1382441, -21.8002601 64.1381369, -21.800223 64.1380478, -21.7999325 64.1373343, -21.7998963 64.137311, -21.7998252 64.1373051)",0.1156056231146274,68553512,"LINESTRING (-21.8002012 64.1382947, -21.7998252 64.1373051)"
12449,10370,12329,True,3517,edge_3517,secondary,"LINESTRING (-21.8135148 64.1337965, -21.813105 64.1343829)",0.06834970341519542,27060008,"LINESTRING (-21.8135148 64.1337965, -21.813105 64.1343829)"
12450,10371,4668,False,7776,edge_7776,service,"LINESTRING (-21.9540759 64.1533911, -21.9538849 64.1533449)",0.010626275538893754,104261886,"LINESTRING (-21.9540759 64.1533911, -21.9538849 64.1533449)"
12451,10373,8078,False,15504,edge_15504,residential,"LINESTRING (-21.7254111 64.128841, -21.7251398 64.1289072)",0.015135168926779389,441784661,"LINESTRING (-21.7254111 64.128841, -21.7251398 64.1289072)"
12452,10374,5334,True,16332,edge_16332,tertiary,"LINESTRING (-21.9083944 64.1374434, -21.9082467 64.1376395, -21.9081688 64.1377347)",0.03428395808433773,517350953,"LINESTRING (-21.9083944 64.1374434, -21.9081688 64.1377347)"
12453,10375,3302,False,3405,edge_3405,tertiary,"LINESTRING (-21.695982 64.1665256, -21.6959376 64.1664929, -21.6958717 64.1664679, -21.6957911 64.1664533)",0.012729524077127387,26923466,"LINESTRING (-21.695982 64.1665256, -21.6957911 64.1664533)"
12454,10375,14932,True,12479,edge_12479,tertiary,"LINESTRING (-21.695982 64.1665256, -21.6962326 64.1664608, -21.6967031 64.1662692)",0.045473601642904454,185652190,"LINESTRING (-21.695982 64.1665256, -21.6967031 64.1662692)"
12455,10376,1272,False,14357,edge_14357,unclassified,"LINESTRING (-21.6647814 64.2923838, -21.6649637 64.2924025)",0.009069764934381773,289940147,"LINESTRING (-21.6647814 64.2923838, -21.6649637 64.2924025)"
12456,10377,5976,False,2886,edge_2886,residential,"LINESTRING (-21.960286 64.1496132, -21.9596761 64.1497193, -21.959484 64.1497527)",0.04201709871002474,24591776,"LINESTRING (-21.960286 64.1496132, -21.959484 64.1497527)"
12457,10377,12346,False,2895,edge_2895,residential,"LINESTRING (-21.960286 64.1496132, -21.9603266 64.1496516, -21.9605935 64.1499034, -21.960906 64.1500825)",0.06074436097818429,24591842,"LINESTRING (-21.960286 64.1496132, -21.960906 64.1500825)"
12458,10378,11217,False,3339,edge_3339,residential,"LINESTRING (-21.8823476 64.1195435, -21.8822381 64.1195397, -21.8811391 64.1195014, -21.8811278 64.119501)",0.059620404466507765,26763200,"LINESTRING (-21.8823476 64.1195435, -21.8811278 64.119501)"
12459,10378,10539,False,18943,edge_18943,service,"LINESTRING (-21.8823476 64.1195435, -21.8823236 64.1197099, -21.8832162 64.1197381, -21.8832531 64.1195752)",0.08043866780942528,679588361,"LINESTRING (-21.8823476 64.1195435, -21.8832531 64.1195752)"
12460,10380,20,False,11977,edge_11977,residential,"LINESTRING (-21.8325974 64.241829, -21.8324018 64.2422102, -21.8322677 64.2424935)",0.07578842890032828,167498503,"LINESTRING (-21.8325974 64.241829, -21.8322677 64.2424935)"
12461,10380,10462,False,14985,edge_14985,residential,"LINESTRING (-21.8325974 64.241829, -21.832728 64.2417022, -21.8329313 64.2415451, -21.8331693 64.2414079, -21.8333805 64.2412911, -21.8336622 64.2411613, -21.8343121 64.2409367, -21.8350144 64.2407638, -21.8355218 64.2406868, -21.8359692 64.2406331)",0.21920967448697104,358900455,"LINESTRING (-21.8325974 64.241829, -21.8359692 64.2406331)"
12462,10381,1488,False,7448,edge_7448,service,"LINESTRING (-21.849628 64.1032208, -21.8503718 64.1028435, -21.8502243 64.1027884, -21.8499862 64.1027909)",0.07660230381687592,94999033,"LINESTRING (-21.849628 64.1032208, -21.8499862 64.1027909)"
12463,10381,14182,False,7451,edge_7451,service,"LINESTRING (-21.849628 64.1032208, -21.8493521 64.1031086)",0.01836746179103929,94999034,"LINESTRING (-21.849628 64.1032208, -21.8493521 64.1031086)"
12464,10382,3166,False,15018,edge_15018,service,"LINESTRING (-21.9294346 64.1465089, -21.9293917 64.1465556, -21.9292185 64.1467262)",0.02641249775873892,365562341,"LINESTRING (-21.9294346 64.1465089, -21.9292185 64.1467262)"
12465,10382,8591,False,16849,edge_16849,tertiary,"LINESTRING (-21.9294346 64.1465089, -21.928758 64.1463749)",0.03616337225911595,580961227,"LINESTRING (-21.9294346 64.1465089, -21.928758 64.1463749)"
12466,10385,7128,False,6740,edge_6740,service,"LINESTRING (-21.8830101 64.1329671, -21.8829763 64.1329265, -21.8829687 64.1328937)",0.008491292181085148,84223930,"LINESTRING (-21.8830101 64.1329671, -21.8829687 64.1328937)"
12467,10385,9688,False,11753,edge_11753,service,"LINESTRING (-21.8830101 64.1329671, -21.8830659 64.1330006, -21.8831383 64.1330575, -21.8831808 64.1331285)",0.020056959725561607,165291017,"LINESTRING (-21.8830101 64.1329671, -21.8831808 64.1331285)"
12468,10386,2338,False,18029,edge_18029,service,"LINESTRING (-21.9153545 64.1427882, -21.9154842 64.1426451)",0.017156826751920456,666173734,"LINESTRING (-21.9153545 64.1427882, -21.9154842 64.1426451)"
12469,10386,2957,False,18034,edge_18034,service,"LINESTRING (-21.9153545 64.1427882, -21.9150183 64.1427581)",0.016707295296981135,666173736,"LINESTRING (-21.9153545 64.1427882, -21.9150183 64.1427581)"
12470,10387,5408,False,2753,edge_2753,tertiary,"LINESTRING (-21.786146 64.1499094, -21.7854419 64.1498364)",0.03522123945998534,23608643,"LINESTRING (-21.786146 64.1499094, -21.7854419 64.1498364)"
12471,10388,4234,False,14882,edge_14882,service,"LINESTRING (-21.782239 64.142528, -21.7819727 64.142526, -21.7819614 64.142813, -21.7822287 64.142815)",0.057979951926291434,345761613,"LINESTRING (-21.782239 64.142528, -21.7822287 64.142815)"
12472,10388,4234,False,14908,edge_14908,service,"LINESTRING (-21.782239 64.142528, -21.7822287 64.142815)",0.03199855929391817,346049907,"LINESTRING (-21.782239 64.142528, -21.7822287 64.142815)"
12473,10389,2184,False,18433,edge_18433,service,"LINESTRING (-21.8674619 64.1532619, -21.8672501 64.153207)",0.011987097635026507,671323630,"LINESTRING (-21.8674619 64.1532619, -21.8672501 64.153207)"
12474,10390,7399,False,19124,edge_19124,tertiary,"LINESTRING (-21.9318215 64.1381331, -21.9313561 64.1380641)",0.023930328790967476,681151419,"LINESTRING (-21.9318215 64.1381331, -21.9313561 64.1380641)"
12475,10391,51,False,7698,edge_7698,service,"LINESTRING (-21.8182382 64.1054407, -21.8182475 64.1051017)",0.03779409037683691,101585463,"LINESTRING (-21.8182382 64.1054407, -21.8182475 64.1051017)"
12476,10392,9910,False,16561,edge_16561,tertiary,"LINESTRING (-21.7834341 64.1049135, -21.7838366 64.1049708, -21.7840745 64.1050047)",0.03283210666470869,551494780,"LINESTRING (-21.7834341 64.1049135, -21.7840745 64.1050047)"
12477,10393,2943,False,10083,edge_10083,residential,"LINESTRING (-21.8702761 64.1367579, -21.8703176 64.1367819, -21.8707035 64.1370047, -21.8719697 64.1377365, -21.8723245 64.1379303, -21.8728269 64.1381649, -21.8735429 64.1384524, -21.8738063 64.1385522, -21.8739954 64.1386356, -21.8741739 64.1387249, -21.8743642 64.1388298, -21.8745345 64.138945, -21.8746111 64.139036, -21.8746591 64.1391396, -21.8746551 64.1392224, -21.8746234 64.1393092, -21.8745554 64.1393871, -21.8744661 64.1394596, -21.8743351 64.1395396, -21.8741417 64.1396114, -21.8739373 64.1396812, -21.8738142 64.139712)",0.42402463940499696,136702580,"LINESTRING (-21.8702761 64.1367579, -21.8738142 64.139712)"
12478,10394,4171,False,11213,edge_11213,service,"LINESTRING (-21.7141051 64.2088479, -21.7149308 64.2089559, -21.7150663 64.20895, -21.7152487 64.2089133, -21.715643 64.2088263, -21.7158106 64.2087989, -21.7160386 64.2087475, -21.7161549 64.2087237)",0.10710849905784563,159389151,"LINESTRING (-21.7141051 64.2088479, -21.7161549 64.2087237)"
12479,10395,11823,False,10154,edge_10154,track,"LINESTRING (-21.7675656 64.1451011, -21.7671682 64.1451155, -21.7667391 64.1449938, -21.7665782 64.1450032, -21.7663113 64.1451366)",0.07196742998214496,137191643,"LINESTRING (-21.7675656 64.1451011, -21.7663113 64.1451366)"
12480,10396,13057,False,3114,edge_3114,residential,"LINESTRING (-21.8441471 64.0992582, -21.8441592 64.0992184, -21.8441181 64.0991844, -21.8440448 64.0991238, -21.8436522 64.0987907, -21.8434516 64.0986217)",0.07941106649951124,25819958,"LINESTRING (-21.8441471 64.0992582, -21.8434516 64.0986217)"
12481,10396,8108,False,3127,edge_3127,residential,"LINESTRING (-21.8441471 64.0992582, -21.8437516 64.0994913)",0.03235924598742869,25834530,"LINESTRING (-21.8441471 64.0992582, -21.8437516 64.0994913)"
12482,10397,1401,False,1219,edge_1219,residential,"LINESTRING (-21.949526 64.1491213, -21.9491323 64.1490567)",0.02047032488126021,5170453,"LINESTRING (-21.949526 64.1491213, -21.9491323 64.1490567)"
12483,10398,5045,False,7589,edge_7589,service,"LINESTRING (-21.8973534 64.127611, -21.8975437 64.1276401)",0.009820498953367021,101084755,"LINESTRING (-21.8973534 64.127611, -21.8975437 64.1276401)"
12484,10399,4055,True,9130,edge_9130,tertiary,"LINESTRING (-21.8118035 64.125757, -21.8120591 64.1257563)",0.012450956911363137,115788989,"LINESTRING (-21.8118035 64.125757, -21.8120591 64.1257563)"
12485,10399,11909,True,9131,edge_9131,secondary,"LINESTRING (-21.8118035 64.125757, -21.8118104 64.1258464, -21.8118643 64.1265397, -21.8118755 64.1266918)",0.10426986680932405,115788990,"LINESTRING (-21.8118035 64.125757, -21.8118755 64.1266918)"
12486,10400,11671,True,12793,edge_12793,service,"LINESTRING (-21.8829511 64.1397438, -21.8827397 64.1397033, -21.8819492 64.1395196, -21.8810856 64.1392738, -21.8809779 64.1392285)",0.112303350607449,192261281,"LINESTRING (-21.8829511 64.1397438, -21.8809779 64.1392285)"
