,m03_01,m03_02,m05_01,m08_02,m10,m01_01,m01_02,m02_01,m02_02,m04_02,m06_01,m07_01,m07_02,m07_03,m09_01,osmid,rep
139,0,1.043444542,3,0,0.000914825,1,1,1,-1.32E-15,0,1,0,0,0,0,272628616,64
140,0,1.0174732,9,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,17411783,64
141,0,1.020101635,13,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,225893933,64
142,0,0,0,0,0.003148227,1,1,1,-1.32E-15,0,1,0,0,0,0,14671467,64
143,0,0.987531688,0,0,0,1.012096327,1.001779359,1,-1.32E-15,0,1,0,0,0,0,269913702,64
144,0.01984127,1.029091053,1,0.058824582,0.00589355,1,1,1.001594329,0.002911696,0.01369356,1.007527806,0.004097821,290391.4995,433855.0524,0,2274210931,64
145,0,1.04703803,3,0,0.008050716,1,1,1,-1.32E-15,0,1,0,0,0,0,16901772,64
146,0,1.002488481,0,0,0.080273491,1,1,1,-1.32E-15,0,1,0,0,0,0,17151718,64
147,0,1.040718946,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,2262712645,64
148,0.061507937,1.140089609,8,0.015008778,0,1,1,1.011877693,0.008376874,0.056254626,1.004406716,0.006340594,684093.6555,909871.0367,0,65372046,64
149,0,1.054313011,8,0,0,1.002746719,1.001779359,1,-1.32E-15,0,1,0,0,0,0,2269139364,64
150,0.095238095,1.044201297,0,0.141441803,0.016221992,1.003995683,1.008960573,1.003948587,0.005466675,0.094744634,1.007015543,0.006154184,226415.8982,535052.7902,0,2195921967,64
151,0,1.002587072,3,0.010727355,0,1.001752406,1.003565062,1,-1.32E-15,0.011843079,1,0,0,0,0,1473118103,64
152,0,1.061850389,9,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,17421783,64
153,0,0,0,0,0.069691987,1,1,1,-1.32E-15,0,1,0,0,0,0,14441444,64
154,0,1.021558292,0,0,0.059963621,1,1,1,-1.32E-15,0,1,0,0,0,0,14441445,64
155,0,1.011189011,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,151853987,64
156,0,1.01474887,1,0,0.027734207,1,1,1,-1.32E-15,0,1,0,0,0,0,16031761,64
157,0.222222222,1.047231005,9,0.221450976,0.078642296,1,1,1,-1.32E-15,0,1,0,0,0,0,37053611,64
158,0,1.025140449,4,0.07004082,0.78264964,1,1,1,-1.32E-15,0.000740192,1,0,0,0,0,19132004,64
159,0,1.027494654,4,0,0,1.001022142,1.001779359,1,-1.32E-15,0,1,0,0,0,0,35383540,64
160,0,0.999344706,5,0,0.204322169,1,1,1,-1.32E-15,0,1,0,0,0,0,31731678,64
161,0.132440476,1.140133011,1,0.156645821,0,1.000778822,1.001779359,1,-1.32E-15,0,1,0,0,0,0,1980181,64
162,0.000496032,1.040419196,2,0.001721274,0,1,1,1.000000731,9.69E-07,0.001110289,1.000000152,4.85E-08,19.63477716,19.63477716,0,18591860,64
163,0.03125,1.011984504,0,0.023161149,0,1.050731122,1.088974855,1,-1.32E-15,0.023316062,1,0,0,0,5.49E-05,2088220884,64
164,0.227678571,0,0,0.138948522,0,1,1,1.009614401,0.005843536,0.188378979,1.002921251,0.006215272,218032.9043,839379.0181,0,21501634,64
165,0.153769841,1.062615937,2,0.089851143,0.023720811,1,1,1.003162979,0.004016775,0.173205033,1.001573465,0.002263383,106739.479,299371.4974,0,377722405,64
166,0.003968254,1.034814954,1,0.002272575,0.409461091,1.002360403,1.005357143,1.000196292,0.000693466,0.018874907,1.000130348,4.91E-05,12417.99228,17528.39733,0,48493529,64
167,0,1.04278683,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,13821271,64
168,0,1.007458155,4,0.023823713,0.220596149,1,1,1,-1.32E-15,0.000370096,1,0,0,0,0,22604920,64
169,0.028769841,1.064403442,0,0.008256586,0,1.001543914,1.003565062,1.001065782,0.002916294,0.056254626,1.000512135,0.000271985,49067.36043,72116.56288,0,71977248,64
170,0,1.02313,0,0,0.002782308,1,1,1,-1.32E-15,0,1,0,0,0,0,1614516145,64
171,0,1.049343633,0,0,0,1.002738562,1.005357143,1,-1.32E-15,0,1,0,0,0,0,2283315760,64
172,0,1.048663172,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,53015305,64
173,0.005456349,1.054838227,0,0.001200392,0.256898469,1,1,1,-1.32E-15,0,1,0,0,0,0,1216112185,64
174,0.029761905,1.042901509,5,0.002160423,0,1,1,1.000085098,5.57E-05,0.03330866,1.000004595,8.19E-06,3264.588665,3268.337065,0,21291424,64
175,0.008928571,1.008996084,2,0.015640256,0.132041035,1.001331855,1.003565062,1.000286259,0.000940551,0.028497409,1.001027073,0.000369719,87199.2509,101892.041,0,1674522891,64
176,0.001984127,1.013769539,2,0.00158154,0,1.000706017,1.001779359,1.000040226,9.33E-05,0.01665433,1.000027934,1.82E-05,5801.771487,6005.96607,0,29097880,64
177,0,1.164450132,8,0,0.002465049,1,1,1,-1.32E-15,0,1,0,0,0,0,14841556,64
178,0.073412698,0.988644947,0,0.057341012,0,1.007543547,1.014414414,1,-1.32E-15,0,1,0,0,0,0,1228612269,64
179,0,1.025799801,2,0.044725886,0.107887476,1.000803333,1.001779359,1,-1.32E-15,0.009252406,1,0,0,0,0,211302004,64
180,0,1.049269504,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,463872430,64
181,0.02827381,1.01602058,1,0.075850542,0.611047283,1.000857211,1.001779359,1,-1.32E-15,0,1,0,0,0,0,922120424,64
182,0,1.02847065,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,32643266,64
183,0.000496032,1.023755827,4,0.048865826,0,1.003157794,1.007155635,1.000004027,7.41E-05,0.002590674,1.000077248,3.21E-06,1297.767364,1297.767364,0,2272522729,64
184,0.002480159,0.945043211,1,0.000107092,0,1,1,1.000139878,8.96E-05,0.008512213,1.000009375,4.81E-06,1820.287105,1889.063495,0,1031292,64
185,0,1.018580123,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,665412649,64
186,0,1.008866504,14,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,194518103,64
187,0.153769841,1.065985982,7,0.065139443,0.794092682,1.002299575,1.005357143,1.002174191,0.00269922,0.093264249,1.001218481,0.001635185,93191.25733,224329.5106,0,63773768,64
188,0.03125,1.017357452,4,0.001247721,0.169627186,1.000828888,1.001779359,1.003284301,0.002201209,0.025166543,1.000120317,0.000236186,58545.59996,60604.4399,0,1078110854,64
189,0,1.033758556,13,0.010806075,0,1.00625099,1.012589928,1,-1.32E-15,0.014063657,1,0,0,0,0,1473314750,64
190,0.125496032,1.089509527,0,0.155500412,0,1,1,1.01054423,0.006745,0.137305699,1.005502424,0.012860561,468040.096,1453710.5,0,645022617,64
191,0,1.03093601,1,0,0.050281563,1,1,1,-1.32E-15,0,1,0,0,0,0,17061708,64
192,0.061507937,1.079491872,0,0.038386966,0,1,1,1.018968586,0.010653533,0.045891932,1.005936049,0.011771332,1378551.619,1957878.882,0,66212046,64
193,0,0.926033681,0,1.79E-06,0,1,1,1,-1.32E-15,0.012583272,1,0,0,0,0,13471349,64
194,0,1.063102082,0,0,0.06776588,1,1,1,-1.32E-15,0,1,0,0,0,0,272173873,64
195,0.245535714,0.971820808,3,0.241507101,0.018769587,1.000981308,1.001779359,1.131294042,0.052051222,0.182087343,1.045804019,0.122284887,4813467.814,11253418.56,0,129553611,64
196,0.128968254,1.050028846,3,0.15259095,0,1.000102836,1,1.008914379,0.006712769,0.132124352,1.005562217,0.011017297,347016.4014,1069537.731,0,2287515887,64
197,0,0,0,0,0.119240454,1,1,1,-1.32E-15,0,1,0,0,0,0,16881688,64
198,0,1.025305726,2,0,0.201536752,1,1,1,-1.32E-15,0,1,0,0,0,0,15811584,64
199,0.081349206,1.102117343,1,0.058212693,0.146463443,1.001397098,1.003565062,1.011310739,0.007310181,0.076609919,1.00537442,0.00960048,464825.2731,1139903.729,0,2254716250,64
200,0,1.030900599,0,0,0.240741306,1,1,1,-1.32E-15,0,1,0,0,0,0,3959716308,64
201,0,1.040107384,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,721450,64
202,0,1.030640083,0,0,0.048405526,1.001450579,1.001779359,1,-1.32E-15,0,1,0,0,0,0,330829776,64
203,0,1.0815561,5,0.000213597,0.634432065,1,1,1,-1.32E-15,0,1,0,0,0,0,35001494,64
204,0.02827381,1.039612146,0,0.073180741,0.125178944,1,1,1.001582579,0.001267478,0.021835677,1.002072728,0.003851095,192379.0439,281749.7614,0,89349221,64
205,0.095734127,1.208838641,6,0.136198398,0,1.002515234,1.001779359,1.012417,0.0118255,0.103626943,1.011357433,0.020384522,632891.3421,1769984.944,0,1157921752,64
206,0,1.010411226,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,53323616,64
207,0.025297619,1.029463214,0,0.006106965,0.438834705,1.001637099,1.001779359,1.001679067,0.002193921,0.030717987,1.000610195,0.00042705,70148.17736,122003.3889,0,2289433600,64
208,0.271825397,1.053861257,0,0.298859064,0,1,1,1.097608963,0.04429605,0.247594375,1.037977871,0.099369593,2253353.179,6547884.945,0,1553716253,64
209,0,0.986905605,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,17331736,64
210,0,1.040458687,0,0,0.523127533,1.000025125,1,1,-1.32E-15,0,1,0,0,0,0,1138716320,64
211,0,1.006811888,6,0,0.102655827,1,1,1,-1.32E-15,0,1,0,0,0,0,14291432,64
212,0.036210317,1.011972016,0,0.038244565,0,1.001898225,1.003565062,1.00857315,0.010409348,0.031088083,1.007330566,0.007643489,1055597.132,1215936.935,0,169697039,64
213,0,1.01172445,4,0.003277756,0,1,1,1,-1.32E-15,0,1,0,0,0,0,178125885,64
214,0.040178571,1.093769043,0,0.037526029,0.071699527,1.002877794,1.007155635,1.001006789,0.002253292,0.041450777,1.001520478,0.001208826,87173.72177,140152.395,0,225695296,64
215,0.021329365,1.09111785,10,0.011079163,0,1,1,1.0019475,0.001867642,0.018504811,1.000696767,0.001133354,377080.4317,398988.6251,0,2063215394,64
216,0.021329365,1.17666889,11,0.012529147,0,1.0142164,1.025500911,1.002623105,0.002917871,0.018504811,1.001239427,0.001518992,511839.5753,537735.9633,0,1539422843,64
217,0,0,0,0,0.083635322,1,1,1,-1.32E-15,0,1,0,0,0,0,13881388,64
218,0.04265873,1.033494332,0,0.046222993,0,1,1,1.001771023,0.001726334,0.082161362,1.000868535,0.001679957,148892.2924,447210.6739,0,348912253,64
219,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14661466,64
220,0,1.165260454,0,0,0.000888165,1,1,1,-1.32E-15,0,1,0,0,0,0,14661467,64
221,0.036706349,1.009200476,1,0.01631251,0.04077839,1.001931435,1.003565062,1,-1.32E-15,0,1,0,0,0,0,354421681,64
222,0.079861111,1.00592557,2,0.079046914,0.267183934,1,1,1.00315796,0.002794048,0.079940785,1.001951542,0.003710681,290360.0415,657009.0533,0,22602310,64
223,0.007936508,1.051996606,0,0.005272148,0.000883329,1.000866478,1.001779359,1.000063449,0.000379397,0.024796447,1.00015751,2.39E-05,7598.775039,9031.451635,0,2259513699,64
224,0.120535714,1.048673348,0,0.090396418,0,1,1,1.007147721,0.00506985,0.118430792,1.003655466,0.006967774,209730.8257,962123.6537,0,20651345,64
225,0,1.009779982,1,9.31E-05,0,1,1,1,-1.32E-15,0,1,0,0,0,0,2270022701,64
226,0,1.046987646,8,0,0.019367453,1,1,1,-1.32E-15,0,1,0,0,0,0,15561558,64
227,0,1.058192076,0,0.010727355,0,1,1,1,-1.32E-15,0.014063657,1,0,0,0,0,1817918202,64
228,0.058035714,0.968303068,1,0.088419087,0.369185934,1,1,1.007542486,0.006078899,0.067727609,1.005250178,0.00914007,730689.6684,1693479.517,0,23104789,64
229,0,1.048100855,1,0,0,1.000692014,1.001779359,1,-1.32E-15,0,1,0,0,0,0,2270146061,64
230,0.012400794,1.024716297,4,0.002950285,0,1,1,1,-1.32E-15,0.005551443,1,0,0,0,0,241481636,64
231,0.060515873,1.021977,0,0.027643326,0,1,1,1,-1.32E-15,0,1,0,0,0,0,888264,64
232,0,1.009315541,0,0,0.015631076,1,1,1,-1.32E-15,0,1,0,0,0,0,1614511007,64
233,0,1.034020746,0,0.09475252,0.239973824,1,1,1,-1.32E-15,0.080680977,1,0,0,0,0,2413593,64
234,0,1.002991653,3,0,0.131959923,1,1,1,-1.32E-15,0,1,0,0,0,0,15231525,64
235,0,0,2,0,0.118684718,1,1,1,-1.32E-15,0,1,0,0,0,0,15231523,64
236,0.029761905,1.035965272,8,0.016941284,0,1,1,1.00035426,0.000828164,0.027387121,1.000276749,0.00023332,32176.01472,53996.89686,0,49892237,64
237,0.005456349,1.042162714,0,0.001200392,0,1,1,1.000499507,0.000759749,0.011102887,1.000183908,0.000103786,35757.19123,36809.39127,0,1870612161,64
238,0.006944444,1.091297392,0,0.02888729,0.503475297,1,1,1.00024292,0.000351931,0.032568468,1.000225897,0.000319494,128214.6461,128461.5018,0,16291632,64
239,0.032242063,1.078056051,0,0.053346359,0,1.012479273,1.007155635,1.002541771,0.004212722,0.024796447,1.004248997,0.003192479,285596.994,640358.8749,0,1667316805,64
240,0.128968254,1.039622428,2,0.15259095,0,1.000006829,1,1.008914379,0.006712769,0.132124352,1.005562217,0.011017297,347016.4014,1069537.731,0,2287922881,64
241,0.007440476,1.053117881,3,0.005114236,0,1.002313394,1.005357143,1.00016878,0.000713265,0.014803849,1.000245716,0.000105715,39299.16295,40262.56278,0,226055938,64
242,0,0.998404712,5,3.17E-05,0,1,1,1,-1.32E-15,0.001480385,1,0,0,0,0,19451947,64
243,0.074404762,1.043454832,0,0.094283306,0.00992254,1.000751068,1.001779359,1.004233661,0.00428152,0.059955588,1.003481675,0.005689955,534383.0857,1288092.237,0,230571918,64
244,0,0.998695463,5,0.002769247,0.073502652,1,1,1,-1.32E-15,0,1,0,0,0,0,226838527,64
245,0,1.029986606,13,3.17E-05,0,1,1,1,-1.32E-15,0,1,0,0,0,0,19451943,64
246,0.059027778,0.885143431,3,0.015277519,0,1,1,1.024196743,0.014157205,0.044411547,1.00316896,0.006693108,1239095.554,1936133.16,0,53281984,64
247,0,1.104443464,10,0,0.036500076,1,1,1,-1.32E-15,0,1,0,0,0,0,15611563,64
248,0.028769841,1.084166923,2,0.005152661,0.034515465,1,1,1.005659597,0.00321487,0.022945966,1.000406832,0.000878498,244636.8107,253163.6821,0,2270111759,64
249,0,1.044390412,6,0.00865963,0,1,1,1,-1.32E-15,0.016284234,1,0,0,0,0,225634983,64
250,0,1.067026175,3,9.31E-05,0,1,1,1,-1.32E-15,0,1,0,0,0,0,5981670,64
251,0.201884921,1.033874585,0,0.277847888,0,1,1,1.015448629,0.013039148,0.169874167,1.012021663,0.016108874,440631.4773,2179052.597,0,13261614,64
252,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,12961296,64
253,0,1.009617824,13,0,0.792074718,1.000023003,1,1,-1.32E-15,0,1,0,0,0,0,2259120735,64
254,0.205357143,1.037448512,0,0.193210092,0,1,1,1,-1.32E-15,0,1,0,0,0,0,3436288,64
255,0.00297619,1.034375159,1,0.011843916,0.00027569,1.005476114,1.005357143,1.000559468,0.003413659,0.015173945,1.002052059,5.84E-05,17701.94102,18911.6897,0,68956906,64
256,0.01140873,1.07766223,0,0.031846899,0,1,1,1.000042435,9.57E-05,0.02553664,1.000202614,0.0001423,14590.9206,19974.97886,0,78516129,64
257,0,1.039798062,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,620929511,64
258,0,0,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14701470,64
259,0,1.019062105,3,0,0,1.001436667,1.001779359,1,-1.32E-15,0,1,0,0,0,0,226738443,64
260,0.03125,1.026250369,0,0.003798454,0,1,1,1.000783837,0.000461993,0.024796447,1.000030882,6.02E-05,14927.65991,15451.73925,0,193403200,64
261,0,1.047243727,7,0.010188332,0,1,1,1,-1.32E-15,0.012583272,1,0,0,0,0,2269116057,64
262,0,1.033027396,13,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,225873933,64
263,0,1.045046462,0,0,0,1.00115039,1.001779359,1,-1.32E-15,0,1,0,0,0,0,1229546072,64
264,0,0.87754306,3,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,16561765,64
265,0,1.019034,0,0.078360377,0,1,1,1,-1.32E-15,0.001850481,1,0,0,0,0,32171908,64
266,0,1.000543902,2,0.004148065,0,1,1,1,-1.32E-15,0.001110289,1,0,0,0,0,21891457,64
267,0,0.979257452,13,0,0,1.000044676,1,1,-1.32E-15,0,1,0,0,0,0,2258722821,64
268,0.012400794,1.059886918,0,0.002781847,0,1,1,1.000186243,0.000138548,0.019985196,1.000038607,9.30E-05,36820.52866,36892.71661,0,164493352,64
269,0,1.123018574,1,0,0.052474866,1,1,1,-1.32E-15,0,1,0,0,0,0,15701572,64
270,0.030753968,1.087326371,13,0.050558747,0,1.006234142,1.016245487,1.002085387,0.006699544,0.044781643,1.00261353,0.003809882,1335270.709,1387380.805,0,485028207,64
271,0,1.04860338,12,4.41E-05,0,1,1,1,-1.32E-15,0,1,0,0,0,0,199210126,64
272,0,0.991521013,0,0,0.012993835,1,1,1,-1.32E-15,0,1,0,0,0,0,827922679,64
273,0.028769841,1.045825347,0,0.022107727,0,1,1,1.001316137,0.003090546,0.051813472,1.000728734,0.000717492,91414.75816,176603.5437,0,1245322405,64
274,0.029761905,1.03694189,1,0.002928197,0,1,1,1.001894472,0.001077646,0.033678756,1.000092188,0.000184977,73687.75237,73774.81617,0,34801424,64
275,0,1.063551491,3,0.001203833,0.00074284,1.000106406,1,1,-1.32E-15,0,1,0,0,0,0,108543168,64
276,0,1.028588484,0,0.014021911,0.035780749,1,1,1,-1.32E-15,0,1,0,0,0,0,1245312466,64
277,0,1.001998454,2,0.002466896,0,1.009851219,1,1,-1.32E-15,0,1,0,0,0,0,225737301,64
278,0,1.03776362,2,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,2262729951,64
279,0,1.029531984,8,0,0.597824513,1,1,1,-1.32E-15,0,1,0,0,0,0,15421751,64
280,0,1.015250695,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,621336,64
281,0,1.189774446,8,0,0.038811721,1,1,1,-1.32E-15,0,1,0,0,0,0,14821484,64
282,0,1.027231931,6,0.011959784,0,1.000767537,1.001779359,1,-1.32E-15,0,1,0,0,0,0,199222450,64
283,0,1.021376046,7,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14331741,64
284,0,1.063346754,8,0.037166337,0.004762554,1.000713836,1.001779359,1,-1.32E-15,0.011843079,1,0,0,0,0,1100722883,64
285,0,1.013036,4,0,0.008797304,1,1,1,-1.32E-15,0,1,0,0,0,0,17721772,64
286,0,1.080023539,3,0,0.009459925,1,1,1,-1.32E-15,0,1,0,0,0,0,32553264,64
287,0.075396825,1.169482534,0,0.124835395,0.159480413,1,1,1.008883274,0.007247083,0.079570688,1.009717873,0.018896692,475177.8884,1581254.375,0,327621782,64
288,0,1.044317122,0,0.000125043,0,1,1,1,-1.32E-15,0.012213175,1,0,0,0,0,723433,64
289,0,1.051958944,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,8552983,64
290,0,1.037981254,1,0.000767775,0,1,1,1,-1.32E-15,0.000370096,1,0,0,0,0,25481424,64
291,0,0,1,0,0.190562137,1,1,1,-1.32E-15,0,1,0,0,0,0,15791579,64
292,0.101686508,1.011580161,3,0.110988427,0,1,1,1.005334303,0.004368292,0.101036269,1.002706034,0.005686598,348510.6176,680454.5512,0,2176436,64
293,0,1.041215741,6,0,0.058264346,1,1,1,-1.32E-15,0,1,0,0,0,0,16981700,64
294,0.05109127,1.091823903,0,0.098863873,0.009458085,1.000731166,1.001779359,1.007399937,0.008458797,0.042561066,1.008322311,0.012539204,1779445.614,3320106.169,0,465813790,64
295,0,0.987236504,1,0,0.143759807,1,1,1,-1.32E-15,0,1,0,0,0,0,24083790,64
296,0.030753968,1.034813604,3,0.007018295,0,1,1,1.000795454,0.000781,0.023316062,1.000194314,0.000390927,87740.18874,97694.1758,0,2274616352,64
297,0,1.008015,0,0.000901266,0,1,1,1,-1.32E-15,0.003330866,1,0,0,0,0,20851896,64
298,0.024305556,1.043553913,0,0.014590917,0,1.003516595,1.005357143,1.001417463,0.003469879,0.021465581,1.001371186,0.000686111,61551.24606,125066.3627,0,79727998,64
299,0,1.000837221,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1305421,64
300,0,1.008047998,0,0,0.531605097,1,1,1,-1.32E-15,0,1,0,0,0,0,2254727946,64
301,0.05109127,1.123390822,0,0.037155877,0.062697081,1.000706636,1.001779359,1.006516216,0.004653025,0.097705403,1.002693892,0.003725715,194623.7847,850850.8585,0,2298918948,64
302,0.08531746,1.150881718,8,0.131497386,0.017015307,1,1,1.011828682,0.01094186,0.082531458,1.010456098,0.020183582,528408.488,1712943.513,0,1156815985,64
303,0.109126984,1.023217945,0,0.076155129,0,1,1,1.020229512,0.008746413,0.083641747,1.004420876,0.010288407,695060.685,1724243.761,0,1031634,64
304,0,1.051474374,2,0.000213597,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14861505,64
305,0,1.007091336,8,0.09475252,0.201510558,1,1,1,-1.32E-15,0.080680977,1,0,0,0,0,521593,64
306,0,1.179329085,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,25933987,64
307,0.01140873,1.048957335,1,0.011620735,0.341614526,1.00118273,1.001779359,1.001290033,0.002856109,0.024056255,1.003299717,0.001262698,100405.3382,190294.3157,0,85748595,64
308,0.05952381,1.041297271,1,0.048486358,0,1.014779927,1.025500911,1.001316962,0.004793609,0.051813472,1.001506512,0.000998078,102879.9357,171748.8067,0,1400314078,64
309,0,1.016682379,5,0.003277756,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1264922787,64
310,0,0.974776396,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,21541667,64
311,0,1.041122338,0,0,0.078958213,1,1,1,-1.32E-15,0,1,0,0,0,0,2828896,64
312,0.002480159,0.956705708,0,6.32E-05,0,1,1,1.000139878,8.96E-05,0.015173945,1.000009375,4.81E-06,1820.287105,1889.063495,0,210523318,64
313,0.000992063,1.026814153,6,0.007649002,0,1.004971712,1.010771993,1.00000924,0.000217128,0.009622502,1.000544162,1.74E-05,1004.423063,5765.460803,0,2298417170,64
314,0,1.035876218,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,56481956,64
315,0.080853175,1.215777611,8,0.126035787,0.068793704,1,1,1.010894143,0.009450806,0.086972613,1.010736785,0.020678252,497984.9358,1695521.001,0,2178216235,64
316,0.000496032,1.021268712,0,0.000119418,0,1.000879592,1.001779359,1.000024952,0.000180458,0.01369356,1.000001494,4.41E-08,17.83044879,17.83044879,0,213122299,64
317,0.027281746,0.858699502,0,0.015696103,0,1.000835706,1.001779359,1.003511311,0.005050622,0.023316062,1.001757298,0.001711144,267836.8726,322408.1194,0,1505615084,64
318,0.01984127,1.090334683,3,0.011785587,0,1.019550312,1.021778584,1.001579387,0.004469932,0.020355292,1.001369595,0.000564692,216865.0566,217587.5692,0,1087121948,64
319,0,1.178573506,1,0,0.004354215,1,1,1,-1.32E-15,0,1,0,0,0,0,14731474,64
320,0,1.028677493,5,0,0.420948621,1,1,1,-1.32E-15,0,1,0,0,0,0,22252227,64
321,0,1.058695277,0,0,0.217130552,1,1,1,-1.32E-15,0,1,0,0,0,0,16011598,64
322,0.057043651,1.062456233,1,0.056813421,0,1.009337089,1.008960573,1.00936774,0.009321841,0.055514434,1.006218903,0.007414059,697494.2446,1456092.778,0,225353846,64
323,0,1.042522762,0,0,0.004599667,1,1,1,-1.32E-15,0.001480385,1,0,0,0,0,9721644,64
324,0,0,1,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,14731473,64
325,0.03125,1.048960147,0,0.016757077,0.015294606,1.000820093,1.001779359,1,-1.32E-15,0,1,0,0,0,0,37053747,64
326,0,1.052873795,12,0,0.335598318,1,1,1,-1.32E-15,0,1,0,0,0,0,207353929,64
327,0,1.031878664,0,2.54E-05,0.081746643,1,1,1,-1.32E-15,0.000370096,1,0,0,0,0,7101118,64
328,0.068452381,1.085041787,0,0.052240118,0.02825782,1,1,1.004892842,0.005118715,0.053293856,1.002781887,0.005116271,429894.9937,778815.6462,0,704711751,64
329,0,1.010760598,0,0,0.168195328,1.002854895,1.001779359,1,-1.32E-15,0,1,0,0,0,0,2145521462,64
330,0,1.015093915,4,0,0.136452529,1,1,1,-1.32E-15,0.000370096,1,0,0,0,0,26922008,64
331,0.020337302,1.028113611,1,0.011363003,0.017526214,1,1,1,-1.32E-15,0,1,0,0,0,0,734321685,64
332,0.018353175,1.019767525,1,0.007264395,0.026673668,1.004727962,1.008960573,1.003053642,0.008206504,0.0196151,1.001831076,0.00090317,352558.1289,355995.1172,0,1709017129,64
333,0,1.00802417,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,1033033643,64
334,0,1.046488096,9,0.014798592,0,1,1,1,-1.32E-15,0.005551443,1,0,0,0,0,188022453,64
335,0,1.057046765,2,0,0,1.004038203,1.001779359,1,-1.32E-15,0,1,0,0,0,0,2257330595,64
336,0.00843254,1.008010441,12,0.008798413,0,1.001801653,1.003565062,1,-1.32E-15,0,1,0,0,0,0,58325779,64
337,0.024801587,1.048163874,0,0.007117764,0,1.001536427,1.003565062,1,-1.32E-15,0,1,0,0,0,0,1200122971,64
338,0,1.021672875,0,0,0.000288218,1.000726902,1.001779359,1,-1.32E-15,0,1,0,0,0,0,2283517196,64
339,0,1.00998319,0,0,0,1.0100931,1.005357143,1,-1.32E-15,0,1,0,0,0,0,208823869,64
340,0.121527778,1.014858321,0,0.089021722,0,1,1,1.004645202,0.002967066,0.118800888,1.001518539,0.003513537,183505.6357,479513.737,0,20851269,64
341,0,1.000547832,0,0,0,1.000928817,1.001779359,1,-1.32E-15,0,1,0,0,0,0,94079387,64
342,0.007936508,1.022010871,0,0.010128231,0,1.001486959,1.003565062,1.000531923,0.00097433,0.022945966,1.000661949,0.000459949,150142.3344,165783.2859,0,169017039,64
343,0,0,1,0,0.132078711,1,1,1,-1.32E-15,0,1,0,0,0,0,14891489,64
344,0.028769841,1.125312994,0,0.005418064,0.018222174,1,1,1.006224081,0.003495198,0.032198372,1.000443907,0.000962567,268306.5478,277818.0498,0,1175917953,64
345,0.207837302,1.04430915,0,0.131903353,0,1.000657077,1.001779359,1.00487219,0.003802392,0.099925981,1.003139679,0.004681686,172004.2583,443455.7819,0,20851264,64
346,0,1.01549427,6,0.000213597,0.680740734,1,1,1,-1.32E-15,0,1,0,0,0,0,35051801,64
347,0,1.09096,1,0.001194283,0,1,1,1,-1.32E-15,0,1,0,0,0,0,19802165,64
348,0.170138889,1.009269506,0,0.098404834,0,1,1,1.006461133,0.005414644,0.151369356,1.002846808,0.005346017,173325.6341,751926.2552,0,20651634,64
349,0,1.021214636,0,0,0,1,1,1,-1.32E-15,0,1,0,0,0,0,259324068,64
350,0.017361111,1.03497087,0,0.034854236,0,1,1,1.000325651,0.000359798,0.062916358,1.000090833,0.000127513,10550.66857,46419.98127,0,8881517,64
